# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:38:53 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 6500, ebeam2 = 6500
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
49.0250 8.4609e+03 7.2694e+03 9.8037e+03 7.3564e+03 9.7274e+03 8.3372e+03 8.5827e+03 8.0316e+03 8.8902e+03 9.2759e+03 7.8118e+03 8.8991e+03 7.3564e+03 9.7274e+03 7.9056e+03
49.0750 8.4204e+03 7.2351e+03 9.7559e+03 7.3216e+03 9.6800e+03 8.2975e+03 8.5414e+03 7.9932e+03 8.8476e+03 9.2312e+03 7.7744e+03 8.8561e+03 7.3216e+03 9.6800e+03 7.8683e+03
49.1250 8.3801e+03 7.2010e+03 9.7085e+03 7.2871e+03 9.6328e+03 8.2579e+03 8.5004e+03 7.9550e+03 8.8052e+03 9.1867e+03 7.7373e+03 8.8133e+03 7.2871e+03 9.6328e+03 7.8312e+03
49.1750 8.3401e+03 7.1670e+03 9.6612e+03 7.2527e+03 9.5860e+03 8.2186e+03 8.4596e+03 7.9170e+03 8.7631e+03 9.1425e+03 7.7004e+03 8.7708e+03 7.2527e+03 9.5860e+03 7.7944e+03
49.2250 8.3002e+03 7.1333e+03 9.6143e+03 7.2186e+03 9.5394e+03 8.1795e+03 8.4191e+03 7.8792e+03 8.7212e+03 9.0985e+03 7.6637e+03 8.7285e+03 7.2186e+03 9.5394e+03 7.7578e+03
49.2750 8.2606e+03 7.0997e+03 9.5677e+03 7.1846e+03 9.4930e+03 8.1406e+03 8.3788e+03 7.8417e+03 8.6796e+03 9.0548e+03 7.6272e+03 8.6865e+03 7.1846e+03 9.4930e+03 7.7213e+03
49.3250 8.2213e+03 7.0663e+03 9.5213e+03 7.1508e+03 9.4470e+03 8.1019e+03 8.3387e+03 7.8043e+03 8.6381e+03 9.0113e+03 7.5909e+03 8.6447e+03 7.1508e+03 9.4470e+03 7.6851e+03
49.3750 8.1821e+03 7.0331e+03 9.4751e+03 7.1172e+03 9.4012e+03 8.0635e+03 8.2988e+03 7.7672e+03 8.5970e+03 8.9681e+03 7.5548e+03 8.6031e+03 7.1172e+03 9.4012e+03 7.6491e+03
49.4250 8.1431e+03 7.0001e+03 9.4293e+03 7.0838e+03 9.3557e+03 8.0253e+03 8.2592e+03 7.7303e+03 8.5560e+03 8.9251e+03 7.5189e+03 8.5618e+03 7.0838e+03 9.3557e+03 7.6132e+03
49.4750 8.1044e+03 6.9672e+03 9.3837e+03 7.0506e+03 9.3104e+03 7.9872e+03 8.2198e+03 7.6936e+03 8.5153e+03 8.8824e+03 7.4832e+03 8.5207e+03 7.0506e+03 9.3104e+03 7.5776e+03
49.5250 8.0659e+03 6.9346e+03 9.3383e+03 7.0175e+03 9.2654e+03 7.9494e+03 8.1806e+03 7.6570e+03 8.4748e+03 8.8399e+03 7.4477e+03 8.4798e+03 7.0175e+03 9.2654e+03 7.5421e+03
49.5750 8.0276e+03 6.9021e+03 9.2932e+03 6.9846e+03 9.2206e+03 7.9118e+03 8.1416e+03 7.6207e+03 8.4345e+03 8.7976e+03 7.4124e+03 8.4392e+03 6.9846e+03 9.2206e+03 7.5069e+03
49.6250 7.9895e+03 6.8698e+03 9.2484e+03 6.9519e+03 9.1761e+03 7.8744e+03 8.1028e+03 7.5846e+03 8.3944e+03 8.7555e+03 7.3774e+03 8.3988e+03 6.9519e+03 9.1761e+03 7.4718e+03
49.6750 7.9517e+03 6.8377e+03 9.2038e+03 6.9194e+03 9.1319e+03 7.8372e+03 8.0643e+03 7.5487e+03 8.3546e+03 8.7138e+03 7.3424e+03 8.3586e+03 6.9194e+03 9.1319e+03 7.4369e+03
49.7250 7.9140e+03 6.8057e+03 9.1595e+03 6.8871e+03 9.0879e+03 7.8003e+03 8.0259e+03 7.5130e+03 8.3150e+03 8.6722e+03 7.3077e+03 8.3186e+03 6.8871e+03 9.0879e+03 7.4022e+03
49.7750 7.8766e+03 6.7740e+03 9.1155e+03 6.8549e+03 9.0442e+03 7.7635e+03 7.9878e+03 7.4775e+03 8.2756e+03 8.6309e+03 7.2732e+03 8.2789e+03 6.8549e+03 9.0442e+03 7.3678e+03
49.8250 7.8393e+03 6.7424e+03 9.0717e+03 6.8230e+03 9.0007e+03 7.7269e+03 7.9499e+03 7.4422e+03 8.2364e+03 8.5898e+03 7.2389e+03 8.2394e+03 6.8230e+03 9.0007e+03 7.3335e+03
49.8750 7.8023e+03 6.7109e+03 9.0281e+03 6.7912e+03 8.9574e+03 7.6906e+03 7.9122e+03 7.4071e+03 8.1975e+03 8.5489e+03 7.2048e+03 8.2001e+03 6.7912e+03 8.9574e+03 7.2994e+03
49.9250 7.7655e+03 6.6797e+03 8.9848e+03 6.7596e+03 8.9144e+03 7.6544e+03 7.8748e+03 7.3721e+03 8.1588e+03 8.5083e+03 7.1708e+03 8.1610e+03 6.7596e+03 8.9144e+03 7.2654e+03
49.9750 7.7289e+03 6.6486e+03 8.9417e+03 6.7281e+03 8.8717e+03 7.6184e+03 7.8375e+03 7.3374e+03 8.1202e+03 8.4679e+03 7.1371e+03 8.1222e+03 6.7281e+03 8.8717e+03 7.2317e+03
50.0250 7.6924e+03 6.6177e+03 8.8989e+03 6.6968e+03 8.8291e+03 7.5827e+03 7.8004e+03 7.3029e+03 8.0819e+03 8.4277e+03 7.1035e+03 8.0836e+03 6.6968e+03 8.8291e+03 7.1981e+03
50.0750 7.6562e+03 6.5870e+03 8.8563e+03 6.6657e+03 8.7869e+03 7.5471e+03 7.7636e+03 7.2685e+03 8.0439e+03 8.3877e+03 7.0701e+03 8.0451e+03 6.6657e+03 8.7869e+03 7.1648e+03
50.1250 7.6202e+03 6.5564e+03 8.8139e+03 6.6348e+03 8.7448e+03 7.5117e+03 7.7269e+03 7.2344e+03 8.0060e+03 8.3480e+03 7.0369e+03 8.0069e+03 6.6348e+03 8.7448e+03 7.1316e+03
50.1750 7.5844e+03 6.5260e+03 8.7718e+03 6.6040e+03 8.7030e+03 7.4766e+03 7.6905e+03 7.2004e+03 7.9683e+03 8.3085e+03 7.0039e+03 7.9690e+03 6.6040e+03 8.7030e+03 7.0986e+03
50.2250 7.5488e+03 6.4957e+03 8.7299e+03 6.5734e+03 8.6615e+03 7.4416e+03 7.6542e+03 7.1666e+03 7.9308e+03 8.2692e+03 6.9711e+03 7.9312e+03 6.5734e+03 8.6615e+03 7.0657e+03
50.2750 7.5133e+03 6.4657e+03 8.6883e+03 6.5429e+03 8.6201e+03 7.4068e+03 7.6182e+03 7.1331e+03 7.8936e+03 8.2301e+03 6.9384e+03 7.8936e+03 6.5429e+03 8.6201e+03 7.0331e+03
50.3250 7.4781e+03 6.4357e+03 8.6469e+03 6.5127e+03 8.5790e+03 7.3722e+03 7.5824e+03 7.0996e+03 7.8565e+03 8.1912e+03 6.9059e+03 7.8563e+03 6.5127e+03 8.5790e+03 7.0006e+03
50.3750 7.4431e+03 6.4060e+03 8.6057e+03 6.4826e+03 8.5381e+03 7.3378e+03 7.5467e+03 7.0664e+03 7.8197e+03 8.1526e+03 6.8736e+03 7.8191e+03 6.4826e+03 8.5381e+03 6.9683e+03
50.4250 7.4082e+03 6.3764e+03 8.5648e+03 6.4526e+03 8.4975e+03 7.3035e+03 7.5112e+03 7.0334e+03 7.7830e+03 8.1142e+03 6.8415e+03 7.7822e+03 6.4526e+03 8.4975e+03 6.9362e+03
50.4750 7.3736e+03 6.3470e+03 8.5240e+03 6.4228e+03 8.4571e+03 7.2695e+03 7.4760e+03 7.0005e+03 7.7466e+03 8.0759e+03 6.8096e+03 7.7454e+03 6.4228e+03 8.4571e+03 6.9042e+03
50.5250 7.3391e+03 6.3177e+03 8.4835e+03 6.3932e+03 8.4169e+03 7.2356e+03 7.4409e+03 6.9678e+03 7.7104e+03 8.0379e+03 6.7778e+03 7.7089e+03 6.3932e+03 8.4169e+03 6.8724e+03
50.5750 7.3049e+03 6.2886e+03 8.4433e+03 6.3638e+03 8.3769e+03 7.2020e+03 7.4061e+03 6.9354e+03 7.6743e+03 8.0001e+03 6.7462e+03 7.6726e+03 6.3638e+03 8.3769e+03 6.8408e+03
50.6250 7.2708e+03 6.2597e+03 8.4032e+03 6.3345e+03 8.3371e+03 7.1685e+03 7.3714e+03 6.9030e+03 7.6385e+03 7.9626e+03 6.7148e+03 7.6364e+03 6.3345e+03 8.3371e+03 6.8094e+03
50.6750 7.2369e+03 6.2309e+03 8.3634e+03 6.3053e+03 8.2976e+03 7.1352e+03 7.3369e+03 6.8709e+03 7.6028e+03 7.9252e+03 6.6836e+03 7.6005e+03 6.3053e+03 8.2976e+03 6.7781e+03
50.7250 7.2032e+03 6.2022e+03 8.3238e+03 6.2764e+03 8.2583e+03 7.1021e+03 7.3026e+03 6.8389e+03 7.5674e+03 7.8880e+03 6.6525e+03 7.5648e+03 6.2764e+03 8.2583e+03 6.7471e+03
50.7750 7.1696e+03 6.1737e+03 8.2844e+03 6.2475e+03 8.2192e+03 7.0692e+03 7.2685e+03 6.8071e+03 7.5321e+03 7.8510e+03 6.6216e+03 7.5292e+03 6.2475e+03 8.2192e+03 6.7161e+03
50.8250 7.1363e+03 6.1454e+03 8.2452e+03 6.2189e+03 8.1803e+03 7.0364e+03 7.2346e+03 6.7755e+03 7.4971e+03 7.8143e+03 6.5908e+03 7.4939e+03 6.2189e+03 8.1803e+03 6.6854e+03
50.8750 7.1031e+03 6.1172e+03 8.2063e+03 6.1903e+03 8.1416e+03 7.0038e+03 7.2009e+03 6.7441e+03 7.4622e+03 7.7777e+03 6.5603e+03 7.4588e+03 6.1903e+03 8.1416e+03 6.6548e+03
50.9250 7.0702e+03 6.0892e+03 8.1676e+03 6.1620e+03 8.1032e+03 6.9714e+03 7.1673e+03 6.7128e+03 7.4275e+03 7.7413e+03 6.5299e+03 7.4238e+03 6.1620e+03 8.1032e+03 6.6243e+03
50.9750 7.0374e+03 6.0613e+03 8.1291e+03 6.1338e+03 8.0650e+03 6.9392e+03 7.1340e+03 6.6817e+03 7.3930e+03 7.7052e+03 6.4996e+03 7.3890e+03 6.1338e+03 8.0650e+03 6.5941e+03
51.0250 7.0047e+03 6.0336e+03 8.0907e+03 6.1057e+03 8.0269e+03 6.9071e+03 7.1008e+03 6.6508e+03 7.3587e+03 7.6692e+03 6.4695e+03 7.3545e+03 6.1057e+03 8.0269e+03 6.5640e+03
51.0750 6.9723e+03 6.0061e+03 8.0527e+03 6.0778e+03 7.9891e+03 6.8753e+03 7.0678e+03 6.6200e+03 7.3246e+03 7.6334e+03 6.4396e+03 7.3201e+03 6.0778e+03 7.9891e+03 6.5340e+03
51.1250 6.9400e+03 5.9786e+03 8.0148e+03 6.0501e+03 7.9515e+03 6.8436e+03 7.0350e+03 6.5894e+03 7.2907e+03 7.5979e+03 6.4099e+03 7.2859e+03 6.0501e+03 7.9515e+03 6.5042e+03
51.1750 6.9079e+03 5.9513e+03 7.9771e+03 6.0225e+03 7.9141e+03 6.8120e+03 7.0023e+03 6.5589e+03 7.2569e+03 7.5625e+03 6.3803e+03 7.2519e+03 6.0225e+03 7.9141e+03 6.4746e+03
51.2250 6.8760e+03 5.9242e+03 7.9396e+03 5.9950e+03 7.8769e+03 6.7807e+03 6.9699e+03 6.5287e+03 7.2234e+03 7.5273e+03 6.3509e+03 7.2181e+03 5.9950e+03 7.8769e+03 6.4452e+03
51.2750 6.8443e+03 5.8972e+03 7.9024e+03 5.9677e+03 7.8399e+03 6.7495e+03 6.9376e+03 6.4986e+03 7.1900e+03 7.4923e+03 6.3216e+03 7.1844e+03 5.9677e+03 7.8399e+03 6.4159e+03
51.3250 6.8127e+03 5.8704e+03 7.8653e+03 5.9405e+03 7.8032e+03 6.7185e+03 6.9055e+03 6.4686e+03 7.1568e+03 7.4575e+03 6.2925e+03 7.1510e+03 5.9405e+03 7.8032e+03 6.3867e+03
51.3750 6.7813e+03 5.8437e+03 7.8285e+03 5.9135e+03 7.7666e+03 6.6876e+03 6.8735e+03 6.4389e+03 7.1238e+03 7.4229e+03 6.2636e+03 7.1177e+03 5.9135e+03 7.7666e+03 6.3577e+03
51.4250 6.7501e+03 5.8171e+03 7.7918e+03 5.8866e+03 7.7302e+03 6.6569e+03 6.8418e+03 6.4092e+03 7.0909e+03 7.3885e+03 6.2348e+03 7.0846e+03 5.8866e+03 7.7302e+03 6.3289e+03
51.4750 6.7190e+03 5.7907e+03 7.7554e+03 5.8599e+03 7.6940e+03 6.6264e+03 6.8102e+03 6.3798e+03 7.0582e+03 7.3542e+03 6.2061e+03 7.0518e+03 5.8599e+03 7.6940e+03 6.3002e+03
51.5250 6.6881e+03 5.7644e+03 7.7191e+03 5.8333e+03 7.6580e+03 6.5960e+03 6.7788e+03 6.3505e+03 7.0258e+03 7.3202e+03 6.1776e+03 7.0190e+03 5.8333e+03 7.6580e+03 6.2717e+03
51.5750 6.6574e+03 5.7383e+03 7.6831e+03 5.8069e+03 7.6222e+03 6.5658e+03 6.7475e+03 6.3214e+03 6.9934e+03 7.2863e+03 6.1493e+03 6.9865e+03 5.8069e+03 7.6222e+03 6.2433e+03
51.6250 6.6269e+03 5.7123e+03 7.6472e+03 5.7806e+03 7.5867e+03 6.5358e+03 6.7165e+03 6.2924e+03 6.9613e+03 7.2526e+03 6.1211e+03 6.9541e+03 5.7806e+03 7.5867e+03 6.2151e+03
51.6750 6.5965e+03 5.6865e+03 7.6115e+03 5.7544e+03 7.5513e+03 6.5059e+03 6.6856e+03 6.2636e+03 6.9294e+03 7.2191e+03 6.0931e+03 6.9219e+03 5.7544e+03 7.5513e+03 6.1870e+03
51.7250 6.5662e+03 5.6608e+03 7.5761e+03 5.7284e+03 7.5161e+03 6.4762e+03 6.6548e+03 6.2349e+03 6.8976e+03 7.1858e+03 6.0652e+03 6.8899e+03 5.7284e+03 7.5161e+03 6.1591e+03
51.7750 6.5362e+03 5.6352e+03 7.5408e+03 5.7025e+03 7.4811e+03 6.4467e+03 6.6242e+03 6.2064e+03 6.8659e+03 7.1527e+03 6.0375e+03 6.8581e+03 5.7025e+03 7.4811e+03 6.1313e+03
51.8250 6.5063e+03 5.6097e+03 7.5057e+03 5.6768e+03 7.4462e+03 6.4173e+03 6.5938e+03 6.1780e+03 6.8345e+03 7.1198e+03 6.0099e+03 6.8264e+03 5.6768e+03 7.4462e+03 6.1037e+03
51.8750 6.4765e+03 5.5844e+03 7.4708e+03 5.6511e+03 7.4116e+03 6.3880e+03 6.5636e+03 6.1498e+03 6.8032e+03 7.0870e+03 5.9825e+03 6.7949e+03 5.6511e+03 7.4116e+03 6.0762e+03
51.9250 6.4469e+03 5.5592e+03 7.4362e+03 5.6257e+03 7.3772e+03 6.3590e+03 6.5335e+03 6.1217e+03 6.7721e+03 7.0544e+03 5.9552e+03 6.7636e+03 5.6257e+03 7.3772e+03 6.0488e+03
51.9750 6.4175e+03 5.5342e+03 7.4016e+03 5.6003e+03 7.3429e+03 6.3300e+03 6.5036e+03 6.0938e+03 6.7412e+03 7.0219e+03 5.9281e+03 6.7324e+03 5.6003e+03 7.3429e+03 6.0216e+03
52.0250 6.3882e+03 5.5093e+03 7.3673e+03 5.5751e+03 7.3088e+03 6.3013e+03 6.4738e+03 6.0661e+03 6.7104e+03 6.9897e+03 5.9011e+03 6.7014e+03 5.5751e+03 7.3088e+03 5.9946e+03
52.0750 6.3591e+03 5.4845e+03 7.3332e+03 5.5500e+03 7.2750e+03 6.2726e+03 6.4442e+03 6.0384e+03 6.6798e+03 6.9576e+03 5.8742e+03 6.6706e+03 5.5500e+03 7.2750e+03 5.9677e+03
52.1250 6.3302e+03 5.4599e+03 7.2992e+03 5.5251e+03 7.2413e+03 6.2442e+03 6.4148e+03 6.0110e+03 6.6493e+03 6.9257e+03 5.8475e+03 6.6399e+03 5.5251e+03 7.2413e+03 5.9409e+03
52.1750 6.3014e+03 5.4354e+03 7.2655e+03 5.5003e+03 7.2078e+03 6.2159e+03 6.3855e+03 5.9837e+03 6.6191e+03 6.8940e+03 5.8210e+03 6.6094e+03 5.5003e+03 7.2078e+03 5.9143e+03
52.2250 6.2727e+03 5.4110e+03 7.2319e+03 5.4756e+03 7.1744e+03 6.1877e+03 6.3564e+03 5.9565e+03 6.5889e+03 6.8624e+03 5.7946e+03 6.5791e+03 5.4756e+03 7.1744e+03 5.8878e+03
52.2750 6.2442e+03 5.3867e+03 7.1985e+03 5.4511e+03 7.1413e+03 6.1597e+03 6.3274e+03 5.9295e+03 6.5590e+03 6.8311e+03 5.7683e+03 6.5489e+03 5.4511e+03 7.1413e+03 5.8614e+03
52.3250 6.2159e+03 5.3626e+03 7.1653e+03 5.4266e+03 7.1083e+03 6.1318e+03 6.2986e+03 5.9026e+03 6.5292e+03 6.7998e+03 5.7421e+03 6.5189e+03 5.4266e+03 7.1083e+03 5.8352e+03
52.3750 6.1877e+03 5.3386e+03 7.1323e+03 5.4024e+03 7.0755e+03 6.1041e+03 6.2699e+03 5.8759e+03 6.4995e+03 6.7688e+03 5.7161e+03 6.4891e+03 5.4024e+03 7.0755e+03 5.8092e+03
52.4250 6.1597e+03 5.3147e+03 7.0994e+03 5.3782e+03 7.0429e+03 6.0766e+03 6.2414e+03 5.8493e+03 6.4700e+03 6.7379e+03 5.6903e+03 6.4594e+03 5.3782e+03 7.0429e+03 5.7832e+03
52.4750 6.1318e+03 5.2910e+03 7.0667e+03 5.3542e+03 7.0104e+03 6.0491e+03 6.2131e+03 5.8228e+03 6.4407e+03 6.7072e+03 5.6646e+03 6.4299e+03 5.3542e+03 7.0104e+03 5.7574e+03
52.5250 6.1040e+03 5.2673e+03 7.0342e+03 5.3303e+03 6.9782e+03 6.0219e+03 6.1849e+03 5.7965e+03 6.4115e+03 6.6766e+03 5.6390e+03 6.4005e+03 5.3303e+03 6.9782e+03 5.7318e+03
52.5750 6.0764e+03 5.2438e+03 7.0019e+03 5.3065e+03 6.9461e+03 5.9947e+03 6.1568e+03 5.7703e+03 6.3825e+03 6.6462e+03 5.6135e+03 6.3713e+03 5.3065e+03 6.9461e+03 5.7063e+03
52.6250 6.0490e+03 5.2205e+03 6.9697e+03 5.2828e+03 6.9142e+03 5.9677e+03 6.1289e+03 5.7443e+03 6.3536e+03 6.6160e+03 5.5882e+03 6.3423e+03 5.2828e+03 6.9142e+03 5.6809e+03
52.6750 6.0217e+03 5.1972e+03 6.9377e+03 5.2593e+03 6.8824e+03 5.9409e+03 6.1012e+03 5.7184e+03 6.3249e+03 6.5859e+03 5.5630e+03 6.3134e+03 5.2593e+03 6.8824e+03 5.6556e+03
52.7250 5.9945e+03 5.1741e+03 6.9059e+03 5.2359e+03 6.8508e+03 5.9142e+03 6.0736e+03 5.6926e+03 6.2964e+03 6.5560e+03 5.5380e+03 6.2846e+03 5.2359e+03 6.8508e+03 5.6305e+03
52.7750 5.9675e+03 5.1511e+03 6.8743e+03 5.2126e+03 6.8194e+03 5.8876e+03 6.0461e+03 5.6670e+03 6.2680e+03 6.5263e+03 5.5131e+03 6.2561e+03 5.2126e+03 6.8194e+03 5.6055e+03
52.8250 5.9406e+03 5.1282e+03 6.8428e+03 5.1894e+03 6.7882e+03 5.8612e+03 6.0188e+03 5.6415e+03 6.2397e+03 6.4967e+03 5.4883e+03 6.2276e+03 5.1894e+03 6.7882e+03 5.5806e+03
52.8750 5.9139e+03 5.1054e+03 6.8115e+03 5.1664e+03 6.7571e+03 5.8349e+03 5.9916e+03 5.6162e+03 6.2116e+03 6.4673e+03 5.4636e+03 6.1994e+03 5.1664e+03 6.7571e+03 5.5559e+03
52.9250 5.8873e+03 5.0827e+03 6.7804e+03 5.1434e+03 6.7262e+03 5.8088e+03 5.9646e+03 5.5909e+03 6.1837e+03 6.4380e+03 5.4391e+03 6.1712e+03 5.1434e+03 6.7262e+03 5.5313e+03
52.9750 5.8609e+03 5.0602e+03 6.7494e+03 5.1206e+03 6.6955e+03 5.7828e+03 5.9377e+03 5.5659e+03 6.1559e+03 6.4089e+03 5.4147e+03 6.1432e+03 5.1206e+03 6.6955e+03 5.5068e+03
53.0250 5.8346e+03 5.0378e+03 6.7186e+03 5.0980e+03 6.6649e+03 5.7569e+03 5.9110e+03 5.5409e+03 6.1282e+03 6.3799e+03 5.3904e+03 6.1154e+03 5.0980e+03 6.6649e+03 5.4824e+03
53.0750 5.8084e+03 5.0155e+03 6.6880e+03 5.0754e+03 6.6345e+03 5.7312e+03 5.8844e+03 5.5161e+03 6.1007e+03 6.3511e+03 5.3663e+03 6.0877e+03 5.0754e+03 6.6345e+03 5.4582e+03
53.1250 5.7824e+03 4.9933e+03 6.6575e+03 5.0529e+03 6.6043e+03 5.7056e+03 5.8579e+03 5.4914e+03 6.0733e+03 6.3224e+03 5.3423e+03 6.0602e+03 5.0529e+03 6.6043e+03 5.4341e+03
53.1750 5.7565e+03 4.9712e+03 6.6272e+03 5.0306e+03 6.5742e+03 5.6801e+03 5.8316e+03 5.4668e+03 6.0461e+03 6.2939e+03 5.3184e+03 6.0328e+03 5.0306e+03 6.5742e+03 5.4101e+03
53.2250 5.7307e+03 4.9493e+03 6.5970e+03 5.0084e+03 6.5442e+03 5.6548e+03 5.8054e+03 5.4424e+03 6.0190e+03 6.2656e+03 5.2947e+03 6.0056e+03 5.0084e+03 6.5442e+03 5.3863e+03
53.2750 5.7051e+03 4.9274e+03 6.5671e+03 4.9863e+03 6.5145e+03 5.6296e+03 5.7794e+03 5.4181e+03 5.9921e+03 6.2374e+03 5.2710e+03 5.9784e+03 4.9863e+03 6.5145e+03 5.3626e+03
53.3250 5.6796e+03 4.9057e+03 6.5372e+03 4.9643e+03 6.4849e+03 5.6045e+03 5.7535e+03 5.3939e+03 5.9653e+03 6.2093e+03 5.2475e+03 5.9515e+03 4.9643e+03 6.4849e+03 5.3390e+03
53.3750 5.6542e+03 4.8841e+03 6.5076e+03 4.9424e+03 6.4554e+03 5.5796e+03 5.7277e+03 5.3699e+03 5.9386e+03 6.1814e+03 5.2241e+03 5.9247e+03 4.9424e+03 6.4554e+03 5.3155e+03
53.4250 5.6290e+03 4.8626e+03 6.4781e+03 4.9207e+03 6.4261e+03 5.5548e+03 5.7021e+03 5.3459e+03 5.9121e+03 6.1536e+03 5.2009e+03 5.8980e+03 4.9207e+03 6.4261e+03 5.2921e+03
53.4750 5.6039e+03 4.8412e+03 6.4487e+03 4.8990e+03 6.3970e+03 5.5301e+03 5.6766e+03 5.3221e+03 5.8857e+03 6.1260e+03 5.1777e+03 5.8715e+03 4.8990e+03 6.3970e+03 5.2689e+03
53.5250 5.5790e+03 4.8199e+03 6.4195e+03 4.8775e+03 6.3680e+03 5.5055e+03 5.6513e+03 5.2985e+03 5.8595e+03 6.0986e+03 5.1547e+03 5.8451e+03 4.8775e+03 6.3680e+03 5.2458e+03
53.5750 5.5542e+03 4.7987e+03 6.3905e+03 4.8561e+03 6.3392e+03 5.4811e+03 5.6260e+03 5.2749e+03 5.8334e+03 6.0712e+03 5.1318e+03 5.8188e+03 4.8561e+03 6.3392e+03 5.2228e+03
53.6250 5.5295e+03 4.7777e+03 6.3616e+03 4.8348e+03 6.3105e+03 5.4568e+03 5.6009e+03 5.2515e+03 5.8074e+03 6.0441e+03 5.1090e+03 5.7927e+03 4.8348e+03 6.3105e+03 5.1999e+03
53.6750 5.5049e+03 4.7567e+03 6.3328e+03 4.8135e+03 6.2820e+03 5.4326e+03 5.5760e+03 5.2282e+03 5.7816e+03 6.0170e+03 5.0863e+03 5.7668e+03 4.8135e+03 6.2820e+03 5.1771e+03
53.7250 5.4804e+03 4.7359e+03 6.3043e+03 4.7924e+03 6.2536e+03 5.4086e+03 5.5511e+03 5.2050e+03 5.7559e+03 5.9901e+03 5.0638e+03 5.7409e+03 4.7924e+03 6.2536e+03 5.1545e+03
53.7750 5.4561e+03 4.7151e+03 6.2758e+03 4.7715e+03 6.2254e+03 5.3847e+03 5.5264e+03 5.1819e+03 5.7303e+03 5.9634e+03 5.0414e+03 5.7152e+03 4.7715e+03 6.2254e+03 5.1319e+03
53.8250 5.4320e+03 4.6945e+03 6.2475e+03 4.7506e+03 6.1973e+03 5.3609e+03 5.5019e+03 5.1590e+03 5.7049e+03 5.9368e+03 5.0191e+03 5.6896e+03 4.7506e+03 6.1973e+03 5.1095e+03
53.8750 5.4079e+03 4.6740e+03 6.2194e+03 4.7298e+03 6.1694e+03 5.3372e+03 5.4774e+03 5.1362e+03 5.6796e+03 5.9103e+03 4.9969e+03 5.6642e+03 4.7298e+03 6.1694e+03 5.0872e+03
53.9250 5.3840e+03 4.6536e+03 6.1914e+03 4.7091e+03 6.1416e+03 5.3137e+03 5.4531e+03 5.1135e+03 5.6544e+03 5.8840e+03 4.9748e+03 5.6389e+03 4.7091e+03 6.1416e+03 5.0650e+03
53.9750 5.3601e+03 4.6333e+03 6.1636e+03 4.6886e+03 6.1140e+03 5.2903e+03 5.4289e+03 5.0909e+03 5.6294e+03 5.8578e+03 4.9528e+03 5.6137e+03 4.6886e+03 6.1140e+03 5.0430e+03
54.0250 5.3365e+03 4.6130e+03 6.1359e+03 4.6681e+03 6.0865e+03 5.2669e+03 5.4049e+03 5.0684e+03 5.6045e+03 5.8317e+03 4.9310e+03 5.5887e+03 4.6681e+03 6.0865e+03 5.0210e+03
54.0750 5.3129e+03 4.5929e+03 6.1084e+03 4.6478e+03 6.0592e+03 5.2438e+03 5.3809e+03 5.0461e+03 5.5797e+03 5.8058e+03 4.9092e+03 5.5638e+03 4.6478e+03 6.0592e+03 4.9991e+03
54.1250 5.2895e+03 4.5729e+03 6.0810e+03 4.6276e+03 6.0320e+03 5.2207e+03 5.3571e+03 5.0238e+03 5.5551e+03 5.7800e+03 4.8876e+03 5.5390e+03 4.6276e+03 6.0320e+03 4.9774e+03
54.1750 5.2661e+03 4.5530e+03 6.0537e+03 4.6074e+03 6.0049e+03 5.1978e+03 5.3334e+03 5.0017e+03 5.5305e+03 5.7544e+03 4.8661e+03 5.5144e+03 4.6074e+03 6.0049e+03 4.9558e+03
54.2250 5.2429e+03 4.5332e+03 6.0266e+03 4.5874e+03 5.9780e+03 5.1749e+03 5.3098e+03 4.9797e+03 5.5061e+03 5.7288e+03 4.8447e+03 5.4899e+03 4.5874e+03 5.9780e+03 4.9343e+03
54.2750 5.2199e+03 4.5135e+03 5.9996e+03 4.5674e+03 5.9513e+03 5.1522e+03 5.2864e+03 4.9578e+03 5.4819e+03 5.7034e+03 4.8234e+03 5.4655e+03 4.5674e+03 5.9513e+03 4.9129e+03
54.3250 5.1969e+03 4.4939e+03 5.9728e+03 4.5476e+03 5.9246e+03 5.1296e+03 5.2631e+03 4.9360e+03 5.4578e+03 5.6782e+03 4.8022e+03 5.4412e+03 4.5476e+03 5.9246e+03 4.8916e+03
54.3750 5.1741e+03 4.4744e+03 5.9461e+03 4.5279e+03 5.8982e+03 5.1072e+03 5.2399e+03 4.9144e+03 5.4337e+03 5.6531e+03 4.7811e+03 5.4171e+03 4.5279e+03 5.8982e+03 4.8704e+03
54.4250 5.1513e+03 4.4550e+03 5.9196e+03 4.5082e+03 5.8718e+03 5.0848e+03 5.2168e+03 4.8928e+03 5.4099e+03 5.6281e+03 4.7602e+03 5.3931e+03 4.5082e+03 5.8718e+03 4.8493e+03
