# FONLL heavy quark hadroproduction cross section, calculated on Sun May2 21:39:07 CEST 2021
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 2515, ebeam2 = 2515
# PDF set = CTEQ6.6
# ptmin = 0.025
# ptmax = 100.025
# ymin = -1
# ymax = 1
# Uncertainties from scales, masses, PDFs combined quadratically
# cross section is ds/dpt (pb/GeV)
pt central min max min_sc max_sc min_mass max_mass min_pdf max_pdf fr=.5.5 fr=22 fr=21 fr=12 fr=1.5 fr=.51
19.1750 1.4018e+05 1.1085e+05 1.8104e+05 1.1256e+05 1.7978e+05 1.3394e+05 1.4670e+05 1.3256e+05 1.4781e+05 1.6510e+05 1.2302e+05 1.5119e+05 1.1256e+05 1.7978e+05 1.2527e+05
19.2250 1.3870e+05 1.0971e+05 1.7907e+05 1.1140e+05 1.7783e+05 1.3254e+05 1.4514e+05 1.3116e+05 1.4625e+05 1.6334e+05 1.2172e+05 1.4957e+05 1.1140e+05 1.7783e+05 1.2399e+05
19.2750 1.3724e+05 1.0859e+05 1.7712e+05 1.1025e+05 1.7590e+05 1.3116e+05 1.4360e+05 1.2979e+05 1.4470e+05 1.6162e+05 1.2044e+05 1.4797e+05 1.1025e+05 1.7590e+05 1.2272e+05
19.3250 1.3580e+05 1.0748e+05 1.7520e+05 1.0912e+05 1.7400e+05 1.2980e+05 1.4207e+05 1.2843e+05 1.4318e+05 1.5991e+05 1.1918e+05 1.4639e+05 1.0912e+05 1.7400e+05 1.2147e+05
19.3750 1.3438e+05 1.0638e+05 1.7331e+05 1.0800e+05 1.7211e+05 1.2845e+05 1.4056e+05 1.2709e+05 1.4167e+05 1.5822e+05 1.1794e+05 1.4482e+05 1.0800e+05 1.7211e+05 1.2024e+05
19.4250 1.3297e+05 1.0530e+05 1.7143e+05 1.0690e+05 1.7026e+05 1.2712e+05 1.3908e+05 1.2577e+05 1.4018e+05 1.5656e+05 1.1670e+05 1.4328e+05 1.0690e+05 1.7026e+05 1.1902e+05
19.4750 1.3158e+05 1.0423e+05 1.6958e+05 1.0581e+05 1.6842e+05 1.2580e+05 1.3761e+05 1.2446e+05 1.3871e+05 1.5491e+05 1.1549e+05 1.4176e+05 1.0581e+05 1.6842e+05 1.1781e+05
19.5250 1.3021e+05 1.0317e+05 1.6776e+05 1.0473e+05 1.6661e+05 1.2451e+05 1.3616e+05 1.2317e+05 1.3725e+05 1.5329e+05 1.1428e+05 1.4025e+05 1.0473e+05 1.6661e+05 1.1662e+05
19.5750 1.2885e+05 1.0212e+05 1.6595e+05 1.0366e+05 1.6482e+05 1.2322e+05 1.3472e+05 1.2189e+05 1.3582e+05 1.5168e+05 1.1310e+05 1.3877e+05 1.0366e+05 1.6482e+05 1.1544e+05
19.6250 1.2751e+05 1.0108e+05 1.6417e+05 1.0261e+05 1.6305e+05 1.2196e+05 1.3330e+05 1.2063e+05 1.3440e+05 1.5010e+05 1.1192e+05 1.3730e+05 1.0261e+05 1.6305e+05 1.1428e+05
19.6750 1.2619e+05 1.0006e+05 1.6241e+05 1.0157e+05 1.6131e+05 1.2070e+05 1.3191e+05 1.1938e+05 1.3300e+05 1.4853e+05 1.1076e+05 1.3585e+05 1.0157e+05 1.6131e+05 1.1312e+05
19.7250 1.2488e+05 9.9051e+04 1.6068e+05 1.0054e+05 1.5958e+05 1.1946e+05 1.3052e+05 1.1815e+05 1.3161e+05 1.4698e+05 1.0962e+05 1.3442e+05 1.0054e+05 1.5958e+05 1.1199e+05
19.7750 1.2359e+05 9.8052e+04 1.5896e+05 9.9520e+04 1.5788e+05 1.1824e+05 1.2916e+05 1.1694e+05 1.3024e+05 1.4545e+05 1.0849e+05 1.3300e+05 9.9520e+04 1.5788e+05 1.1086e+05
19.8250 1.2231e+05 9.7065e+04 1.5727e+05 9.8515e+04 1.5620e+05 1.1703e+05 1.2781e+05 1.1573e+05 1.2889e+05 1.4394e+05 1.0737e+05 1.3160e+05 9.8515e+04 1.5620e+05 1.0975e+05
19.8750 1.2105e+05 9.6090e+04 1.5559e+05 9.7522e+04 1.5454e+05 1.1584e+05 1.2648e+05 1.1455e+05 1.2756e+05 1.4245e+05 1.0626e+05 1.3022e+05 9.7522e+04 1.5454e+05 1.0865e+05
19.9250 1.1980e+05 9.5126e+04 1.5394e+05 9.6540e+04 1.5290e+05 1.1466e+05 1.2516e+05 1.1337e+05 1.2624e+05 1.4097e+05 1.0517e+05 1.2886e+05 9.6540e+04 1.5290e+05 1.0756e+05
19.9750 1.1857e+05 9.4173e+04 1.5231e+05 9.5570e+04 1.5128e+05 1.1349e+05 1.2386e+05 1.1221e+05 1.2494e+05 1.3951e+05 1.0409e+05 1.2751e+05 9.5570e+04 1.5128e+05 1.0649e+05
20.0250 1.1736e+05 9.3231e+04 1.5069e+05 9.4611e+04 1.4968e+05 1.1234e+05 1.2258e+05 1.1107e+05 1.2365e+05 1.3807e+05 1.0303e+05 1.2618e+05 9.4611e+04 1.4968e+05 1.0543e+05
20.0750 1.1615e+05 9.2300e+04 1.4910e+05 9.3664e+04 1.4809e+05 1.1120e+05 1.2131e+05 1.0993e+05 1.2238e+05 1.3665e+05 1.0198e+05 1.2487e+05 9.3664e+04 1.4809e+05 1.0438e+05
20.1250 1.1496e+05 9.1380e+04 1.4753e+05 9.2727e+04 1.4653e+05 1.1007e+05 1.2005e+05 1.0882e+05 1.2112e+05 1.3524e+05 1.0094e+05 1.2357e+05 9.2727e+04 1.4653e+05 1.0334e+05
20.1750 1.1379e+05 9.0470e+04 1.4597e+05 9.1801e+04 1.4499e+05 1.0896e+05 1.1881e+05 1.0771e+05 1.1988e+05 1.3386e+05 9.9907e+04 1.2228e+05 9.1801e+04 1.4499e+05 1.0232e+05
20.2250 1.1263e+05 8.9571e+04 1.4444e+05 9.0886e+04 1.4346e+05 1.0786e+05 1.1759e+05 1.0662e+05 1.1865e+05 1.3248e+05 9.8891e+04 1.2102e+05 9.0886e+04 1.4346e+05 1.0130e+05
20.2750 1.1148e+05 8.8682e+04 1.4292e+05 8.9981e+04 1.4196e+05 1.0678e+05 1.1638e+05 1.0554e+05 1.1744e+05 1.3112e+05 9.7887e+04 1.1976e+05 8.9981e+04 1.4196e+05 1.0030e+05
20.3250 1.1035e+05 8.7804e+04 1.4142e+05 8.9087e+04 1.4047e+05 1.0570e+05 1.1518e+05 1.0447e+05 1.1624e+05 1.2978e+05 9.6895e+04 1.1852e+05 8.9087e+04 1.4047e+05 9.9312e+04
20.3750 1.0923e+05 8.6935e+04 1.3994e+05 8.8203e+04 1.3900e+05 1.0464e+05 1.1400e+05 1.0341e+05 1.1505e+05 1.2846e+05 9.5915e+04 1.1730e+05 8.8203e+04 1.3900e+05 9.8332e+04
20.4250 1.0812e+05 8.6077e+04 1.3848e+05 8.7329e+04 1.3755e+05 1.0359e+05 1.1284e+05 1.0237e+05 1.1388e+05 1.2715e+05 9.4946e+04 1.1609e+05 8.7329e+04 1.3755e+05 9.7364e+04
20.4750 1.0703e+05 8.5228e+04 1.3703e+05 8.6466e+04 1.3612e+05 1.0255e+05 1.1168e+05 1.0134e+05 1.1273e+05 1.2586e+05 9.3988e+04 1.1490e+05 8.6466e+04 1.3612e+05 9.6407e+04
20.5250 1.0595e+05 8.4389e+04 1.3560e+05 8.5612e+04 1.3470e+05 1.0153e+05 1.1054e+05 1.0032e+05 1.1158e+05 1.2458e+05 9.3042e+04 1.1372e+05 8.5612e+04 1.3470e+05 9.5460e+04
20.5750 1.0488e+05 8.3559e+04 1.3419e+05 8.4768e+04 1.3330e+05 1.0052e+05 1.0942e+05 9.9315e+04 1.1046e+05 1.2331e+05 9.2107e+04 1.1256e+05 8.4768e+04 1.3330e+05 9.4525e+04
20.6250 1.0383e+05 8.2740e+04 1.3280e+05 8.3933e+04 1.3192e+05 9.9515e+04 1.0831e+05 9.8320e+04 1.0934e+05 1.2206e+05 9.1182e+04 1.1140e+05 8.3933e+04 1.3192e+05 9.3600e+04
20.6750 1.0278e+05 8.1929e+04 1.3142e+05 8.3108e+04 1.3055e+05 9.8525e+04 1.0721e+05 9.7337e+04 1.0824e+05 1.2083e+05 9.0269e+04 1.1026e+05 8.3108e+04 1.3055e+05 9.2685e+04
20.7250 1.0175e+05 8.1127e+04 1.3006e+05 8.2293e+04 1.2920e+05 9.7547e+04 1.0612e+05 9.6365e+04 1.0714e+05 1.1961e+05 8.9366e+04 1.0914e+05 8.2293e+04 1.2920e+05 9.1781e+04
20.7750 1.0073e+05 8.0335e+04 1.2872e+05 8.1486e+04 1.2787e+05 9.6580e+04 1.0505e+05 9.5404e+04 1.0607e+05 1.1840e+05 8.8474e+04 1.0803e+05 8.1486e+04 1.2787e+05 9.0886e+04
20.8250 9.9727e+04 7.9551e+04 1.2739e+05 8.0689e+04 1.2655e+05 9.5624e+04 1.0398e+05 9.4455e+04 1.0500e+05 1.1721e+05 8.7592e+04 1.0693e+05 8.0689e+04 1.2655e+05 9.0002e+04
20.8750 9.8732e+04 7.8776e+04 1.2608e+05 7.9901e+04 1.2525e+05 9.4679e+04 1.0294e+05 9.3516e+04 1.0395e+05 1.1603e+05 8.6720e+04 1.0585e+05 7.9901e+04 1.2525e+05 8.9128e+04
20.9250 9.7747e+04 7.8011e+04 1.2478e+05 7.9122e+04 1.2396e+05 9.3745e+04 1.0190e+05 9.2588e+04 1.0291e+05 1.1487e+05 8.5858e+04 1.0477e+05 7.9122e+04 1.2396e+05 8.8263e+04
20.9750 9.6775e+04 7.7253e+04 1.2350e+05 7.8352e+04 1.2269e+05 9.2821e+04 1.0088e+05 9.1671e+04 1.0188e+05 1.1372e+05 8.5006e+04 1.0371e+05 7.8352e+04 1.2269e+05 8.7408e+04
21.0250 9.5813e+04 7.6504e+04 1.2224e+05 7.7590e+04 1.2143e+05 9.1908e+04 9.9862e+04 9.0764e+04 1.0086e+05 1.1258e+05 8.4164e+04 1.0267e+05 7.7590e+04 1.2143e+05 8.6563e+04
21.0750 9.4863e+04 7.5764e+04 1.2099e+05 7.6837e+04 1.2019e+05 9.1005e+04 9.8862e+04 8.9868e+04 9.9860e+04 1.1146e+05 8.3332e+04 1.0163e+05 7.6837e+04 1.2019e+05 8.5727e+04
21.1250 9.3923e+04 7.5032e+04 1.1975e+05 7.6092e+04 1.1896e+05 9.0113e+04 9.7873e+04 8.8982e+04 9.8867e+04 1.1034e+05 8.2509e+04 1.0061e+05 7.6092e+04 1.1896e+05 8.4900e+04
21.1750 9.2995e+04 7.4308e+04 1.1853e+05 7.5356e+04 1.1775e+05 8.9231e+04 9.6895e+04 8.8106e+04 9.7885e+04 1.0925e+05 8.1696e+04 9.9596e+04 7.5356e+04 1.1775e+05 8.4083e+04
21.2250 9.2077e+04 7.3592e+04 1.1732e+05 7.4628e+04 1.1655e+05 8.8359e+04 9.5929e+04 8.7240e+04 9.6915e+04 1.0816e+05 8.0892e+04 9.8597e+04 7.4628e+04 1.1655e+05 8.3274e+04
21.2750 9.1169e+04 7.2884e+04 1.1613e+05 7.3908e+04 1.1537e+05 8.7496e+04 9.4973e+04 8.6384e+04 9.5956e+04 1.0709e+05 8.0097e+04 9.7609e+04 7.3908e+04 1.1537e+05 8.2475e+04
21.3250 9.0272e+04 7.2184e+04 1.1495e+05 7.3196e+04 1.1420e+05 8.6644e+04 9.4029e+04 8.5538e+04 9.5007e+04 1.0602e+05 7.9311e+04 9.6633e+04 7.3196e+04 1.1420e+05 8.1684e+04
21.3750 8.9385e+04 7.1492e+04 1.1378e+05 7.2492e+04 1.1304e+05 8.5801e+04 9.3096e+04 8.4701e+04 9.4070e+04 1.0498e+05 7.8534e+04 9.5668e+04 7.2492e+04 1.1304e+05 8.0902e+04
21.4250 8.8508e+04 7.0807e+04 1.1263e+05 7.1796e+04 1.1190e+05 8.4967e+04 9.2174e+04 8.3874e+04 9.3143e+04 1.0394e+05 7.7766e+04 9.4714e+04 7.1796e+04 1.1190e+05 8.0129e+04
21.4750 8.7641e+04 7.0130e+04 1.1150e+05 7.1107e+04 1.1077e+05 8.4143e+04 9.1262e+04 8.3056e+04 9.2227e+04 1.0291e+05 7.7007e+04 9.3771e+04 7.1107e+04 1.1077e+05 7.9364e+04
21.5250 8.6784e+04 6.9461e+04 1.1037e+05 7.0427e+04 1.0965e+05 8.3328e+04 9.0360e+04 8.2247e+04 9.1322e+04 1.0190e+05 7.6256e+04 9.2839e+04 7.0427e+04 1.0965e+05 7.8607e+04
21.5750 8.5937e+04 6.8799e+04 1.0926e+05 6.9753e+04 1.0855e+05 8.2523e+04 8.9469e+04 8.1447e+04 9.0426e+04 1.0090e+05 7.5514e+04 9.1918e+04 6.9753e+04 1.0855e+05 7.7859e+04
21.6250 8.5099e+04 6.8144e+04 1.0816e+05 6.9088e+04 1.0746e+05 8.1726e+04 8.8588e+04 8.0657e+04 8.9541e+04 9.9906e+04 7.4780e+04 9.1008e+04 6.9088e+04 1.0746e+05 7.7119e+04
21.6750 8.4271e+04 6.7496e+04 1.0708e+05 6.8429e+04 1.0638e+05 8.0938e+04 8.7717e+04 7.9875e+04 8.8666e+04 9.8926e+04 7.4055e+04 9.0107e+04 6.8429e+04 1.0638e+05 7.6387e+04
21.7250 8.3452e+04 6.6856e+04 1.0600e+05 6.7778e+04 1.0532e+05 8.0159e+04 8.6856e+04 7.9102e+04 8.7801e+04 9.7957e+04 7.3337e+04 8.9218e+04 6.7778e+04 1.0532e+05 7.5663e+04
21.7750 8.2642e+04 6.6222e+04 1.0494e+05 6.7134e+04 1.0426e+05 7.9389e+04 8.6005e+04 7.8338e+04 8.6946e+04 9.7000e+04 7.2628e+04 8.8338e+04 6.7134e+04 1.0426e+05 7.4947e+04
21.8250 8.1841e+04 6.5596e+04 1.0389e+05 6.6497e+04 1.0322e+05 7.8627e+04 8.5163e+04 7.7582e+04 8.6100e+04 9.6053e+04 7.1927e+04 8.7468e+04 6.6497e+04 1.0322e+05 7.4239e+04
21.8750 8.1050e+04 6.4976e+04 1.0286e+05 6.5867e+04 1.0219e+05 7.7874e+04 8.4331e+04 7.6835e+04 8.5264e+04 9.5116e+04 7.1233e+04 8.6609e+04 6.5867e+04 1.0219e+05 7.3539e+04
21.9250 8.0267e+04 6.4363e+04 1.0183e+05 6.5244e+04 1.0118e+05 7.7129e+04 8.3509e+04 7.6096e+04 8.4437e+04 9.4191e+04 7.0548e+04 8.5759e+04 6.5244e+04 1.0118e+05 7.2846e+04
21.9750 7.9493e+04 6.3757e+04 1.0082e+05 6.4628e+04 1.0017e+05 7.6392e+04 8.2696e+04 7.5365e+04 8.3619e+04 9.3275e+04 6.9870e+04 8.4919e+04 6.4628e+04 1.0017e+05 7.2161e+04
22.0250 7.8727e+04 6.3158e+04 9.9819e+04 6.4019e+04 9.9177e+04 7.5664e+04 8.1891e+04 7.4643e+04 8.2811e+04 9.2370e+04 6.9199e+04 8.4088e+04 6.4019e+04 9.9177e+04 7.1483e+04
22.0750 7.7970e+04 6.2565e+04 9.8830e+04 6.3416e+04 9.8194e+04 7.4943e+04 8.1096e+04 7.3928e+04 8.2012e+04 9.1475e+04 6.8536e+04 8.3267e+04 6.3416e+04 9.8194e+04 7.0813e+04
22.1250 7.7222e+04 6.1978e+04 9.7851e+04 6.2820e+04 9.7223e+04 7.4231e+04 8.0310e+04 7.3221e+04 8.1221e+04 9.0590e+04 6.7880e+04 8.2455e+04 6.2820e+04 9.7223e+04 7.0150e+04
22.1750 7.6482e+04 6.1398e+04 9.6884e+04 6.2231e+04 9.6263e+04 7.3526e+04 7.9533e+04 7.2522e+04 8.0440e+04 8.9715e+04 6.7232e+04 8.1652e+04 6.2231e+04 9.6263e+04 6.9494e+04
22.2250 7.5750e+04 6.0825e+04 9.5928e+04 6.1648e+04 9.5314e+04 7.2829e+04 7.8764e+04 7.1831e+04 7.9667e+04 8.8850e+04 6.6591e+04 8.0858e+04 6.1648e+04 9.5314e+04 6.8845e+04
22.2750 7.5026e+04 6.0257e+04 9.4983e+04 6.1071e+04 9.4375e+04 7.2140e+04 7.8004e+04 7.1148e+04 7.8903e+04 8.7994e+04 6.5957e+04 8.0073e+04 6.1071e+04 9.4375e+04 6.8203e+04
22.3250 7.4310e+04 5.9696e+04 9.4049e+04 6.0500e+04 9.3448e+04 7.1458e+04 7.7253e+04 7.0472e+04 7.8147e+04 8.7148e+04 6.5330e+04 7.9297e+04 6.0500e+04 9.3448e+04 6.7568e+04
22.3750 7.3602e+04 5.9140e+04 9.3125e+04 5.9936e+04 9.2530e+04 7.0784e+04 7.6510e+04 6.9803e+04 7.7399e+04 8.6311e+04 6.4710e+04 7.8530e+04 5.9936e+04 9.2530e+04 6.6940e+04
22.4250 7.2902e+04 5.8591e+04 9.2212e+04 5.9378e+04 9.1623e+04 7.0117e+04 7.5775e+04 6.9142e+04 7.6660e+04 8.5483e+04 6.4096e+04 7.7771e+04 5.9378e+04 9.1623e+04 6.6319e+04
22.4750 7.2210e+04 5.8048e+04 9.1309e+04 5.8826e+04 9.0727e+04 6.9457e+04 7.5048e+04 6.8488e+04 7.5929e+04 8.4665e+04 6.3490e+04 7.7021e+04 5.8826e+04 9.0727e+04 6.5704e+04
22.5250 7.1525e+04 5.7510e+04 9.0416e+04 5.8279e+04 8.9840e+04 6.8804e+04 7.4330e+04 6.7841e+04 7.5207e+04 8.3855e+04 6.2890e+04 7.6279e+04 5.8279e+04 8.9840e+04 6.5096e+04
22.5750 7.0848e+04 5.6978e+04 8.9533e+04 5.7739e+04 8.8964e+04 6.8159e+04 7.3619e+04 6.7202e+04 7.4492e+04 8.3055e+04 6.2296e+04 7.5546e+04 5.7739e+04 8.8964e+04 6.4495e+04
22.6250 7.0178e+04 5.6452e+04 8.8660e+04 5.7204e+04 8.8097e+04 6.7521e+04 7.2916e+04 6.6569e+04 7.3785e+04 8.2263e+04 6.1710e+04 7.4820e+04 5.7204e+04 8.8097e+04 6.3900e+04
22.6750 6.9515e+04 5.5932e+04 8.7797e+04 5.6676e+04 8.7240e+04 6.6889e+04 7.2221e+04 6.5943e+04 7.3085e+04 8.1480e+04 6.1129e+04 7.4103e+04 5.6676e+04 8.7240e+04 6.3311e+04
22.7250 6.8860e+04 5.5417e+04 8.6944e+04 5.6152e+04 8.6393e+04 6.6265e+04 7.1534e+04 6.5324e+04 7.2394e+04 8.0706e+04 6.0555e+04 7.3393e+04 5.6152e+04 8.6393e+04 6.2729e+04
22.7750 6.8212e+04 5.4907e+04 8.6101e+04 5.5635e+04 8.5555e+04 6.5647e+04 7.0854e+04 6.4711e+04 7.1710e+04 7.9940e+04 5.9987e+04 7.2692e+04 5.5635e+04 8.5555e+04 6.2153e+04
22.8250 6.7571e+04 5.4403e+04 8.5266e+04 5.5123e+04 8.4727e+04 6.5035e+04 7.0182e+04 6.4106e+04 7.1033e+04 7.9182e+04 5.9425e+04 7.1998e+04 5.5123e+04 8.4727e+04 6.1583e+04
22.8750 6.6937e+04 5.3905e+04 8.4441e+04 5.4617e+04 8.3908e+04 6.4431e+04 6.9517e+04 6.3507e+04 7.0364e+04 7.8433e+04 5.8870e+04 7.1312e+04 5.4617e+04 8.3908e+04 6.1019e+04
22.9250 6.6310e+04 5.3411e+04 8.3626e+04 5.4116e+04 8.3098e+04 6.3833e+04 6.8859e+04 6.2914e+04 6.9702e+04 7.7692e+04 5.8320e+04 7.0634e+04 5.4116e+04 8.3098e+04 6.0461e+04
22.9750 6.5689e+04 5.2923e+04 8.2819e+04 5.3620e+04 8.2297e+04 6.3241e+04 6.8209e+04 6.2328e+04 6.9048e+04 7.6958e+04 5.7777e+04 6.9962e+04 5.3620e+04 8.2297e+04 5.9908e+04
23.0250 6.5076e+04 5.2441e+04 8.2021e+04 5.3129e+04 8.1504e+04 6.2656e+04 6.7566e+04 6.1748e+04 6.8400e+04 7.6233e+04 5.7239e+04 6.9299e+04 5.3129e+04 8.1504e+04 5.9362e+04
23.0750 6.4468e+04 5.1963e+04 8.1233e+04 5.2644e+04 8.0721e+04 6.2076e+04 6.6929e+04 6.1174e+04 6.7760e+04 7.5516e+04 5.6707e+04 6.8642e+04 5.2644e+04 8.0721e+04 5.8822e+04
23.1250 6.3868e+04 5.1490e+04 8.0453e+04 5.2164e+04 7.9947e+04 6.1504e+04 6.6300e+04 6.0606e+04 6.7126e+04 7.4806e+04 5.6181e+04 6.7993e+04 5.2164e+04 7.9947e+04 5.8287e+04
23.1750 6.3274e+04 5.1022e+04 7.9681e+04 5.1689e+04 7.9181e+04 6.0937e+04 6.5678e+04 6.0045e+04 6.6500e+04 7.4105e+04 5.5660e+04 6.7351e+04 5.1689e+04 7.9181e+04 5.7758e+04
23.2250 6.2686e+04 5.0559e+04 7.8919e+04 5.1219e+04 7.8423e+04 6.0376e+04 6.5062e+04 5.9489e+04 6.5880e+04 7.3410e+04 5.5145e+04 6.6716e+04 5.1219e+04 7.8423e+04 5.7234e+04
23.2750 6.2105e+04 5.0101e+04 7.8164e+04 5.0754e+04 7.7674e+04 5.9821e+04 6.4453e+04 5.8940e+04 6.5266e+04 7.2724e+04 5.4636e+04 6.6088e+04 5.0754e+04 7.7674e+04 5.6716e+04
23.3250 6.1530e+04 4.9648e+04 7.7418e+04 5.0294e+04 7.6933e+04 5.9272e+04 6.3850e+04 5.8396e+04 6.4660e+04 7.2044e+04 5.4132e+04 6.5467e+04 5.0294e+04 7.6933e+04 5.6203e+04
23.3750 6.0961e+04 4.9200e+04 7.6681e+04 4.9838e+04 7.6200e+04 5.8729e+04 6.3254e+04 5.7858e+04 6.4060e+04 7.1372e+04 5.3633e+04 6.4853e+04 4.9838e+04 7.6200e+04 5.5696e+04
23.4250 6.0398e+04 4.8756e+04 7.5951e+04 4.9388e+04 7.5476e+04 5.8192e+04 6.2665e+04 5.7326e+04 6.3466e+04 7.0708e+04 5.3140e+04 6.4245e+04 4.9388e+04 7.5476e+04 5.5194e+04
23.4750 5.9841e+04 4.8317e+04 7.5229e+04 4.8942e+04 7.4759e+04 5.7660e+04 6.2082e+04 5.6800e+04 6.2879e+04 7.0050e+04 5.2652e+04 6.3644e+04 4.8942e+04 7.4759e+04 5.4697e+04
23.5250 5.9290e+04 4.7883e+04 7.4516e+04 4.8501e+04 7.4050e+04 5.7134e+04 6.1505e+04 5.6279e+04 6.2298e+04 6.9399e+04 5.2169e+04 6.3049e+04 4.8501e+04 7.4050e+04 5.4206e+04
23.5750 5.8745e+04 4.7453e+04 7.3810e+04 4.8064e+04 7.3349e+04 5.6614e+04 6.0934e+04 5.5764e+04 6.1723e+04 6.8756e+04 5.1692e+04 6.2461e+04 4.8064e+04 7.3349e+04 5.3719e+04
23.6250 5.8206e+04 4.7027e+04 7.3112e+04 4.7632e+04 7.2656e+04 5.6099e+04 6.0370e+04 5.5254e+04 6.1154e+04 6.8119e+04 5.1219e+04 6.1879e+04 4.7632e+04 7.2656e+04 5.3238e+04
23.6750 5.7673e+04 4.6606e+04 7.2421e+04 4.7205e+04 7.1970e+04 5.5589e+04 5.9811e+04 5.4749e+04 6.0592e+04 6.7489e+04 5.0751e+04 6.1304e+04 4.7205e+04 7.1970e+04 5.2761e+04
23.7250 5.7145e+04 4.6190e+04 7.1738e+04 4.6782e+04 7.1292e+04 5.5085e+04 5.9259e+04 5.4250e+04 6.0035e+04 6.6865e+04 5.0289e+04 6.0734e+04 4.6782e+04 7.1292e+04 5.2290e+04
23.7750 5.6622e+04 4.5777e+04 7.1063e+04 4.6363e+04 7.0621e+04 5.4586e+04 5.8712e+04 5.3756e+04 5.9485e+04 6.6249e+04 4.9831e+04 6.0171e+04 4.6363e+04 7.0621e+04 5.1823e+04
23.8250 5.6106e+04 4.5369e+04 7.0395e+04 4.5949e+04 6.9958e+04 5.4093e+04 5.8172e+04 5.3268e+04 5.8940e+04 6.5638e+04 4.9378e+04 5.9614e+04 4.5949e+04 6.9958e+04 5.1361e+04
23.8750 5.5594e+04 4.4965e+04 6.9734e+04 4.5539e+04 6.9301e+04 5.3604e+04 5.7637e+04 5.2784e+04 5.8401e+04 6.5035e+04 4.8930e+04 5.9063e+04 4.5539e+04 6.9301e+04 5.0904e+04
23.9250 5.5089e+04 4.4566e+04 6.9080e+04 4.5133e+04 6.8652e+04 5.3121e+04 5.7107e+04 5.2306e+04 5.7868e+04 6.4438e+04 4.8487e+04 5.8517e+04 4.5133e+04 6.8652e+04 5.0452e+04
23.9750 5.4588e+04 4.4170e+04 6.8434e+04 4.4731e+04 6.8010e+04 5.2642e+04 5.6584e+04 5.1832e+04 5.7340e+04 6.3847e+04 4.8048e+04 5.7978e+04 4.4731e+04 6.8010e+04 5.0004e+04
24.0250 5.4093e+04 4.3779e+04 6.7794e+04 4.4334e+04 6.7374e+04 5.2169e+04 5.6066e+04 5.1364e+04 5.6818e+04 6.3262e+04 4.7614e+04 5.7444e+04 4.4334e+04 6.7374e+04 4.9561e+04
24.0750 5.3603e+04 4.3391e+04 6.7161e+04 4.3941e+04 6.6746e+04 5.1700e+04 5.5553e+04 5.0900e+04 5.6301e+04 6.2683e+04 4.7184e+04 5.6916e+04 4.3941e+04 6.6746e+04 4.9122e+04
24.1250 5.3118e+04 4.3008e+04 6.6535e+04 4.3551e+04 6.6124e+04 5.1237e+04 5.5046e+04 5.0441e+04 5.5790e+04 6.2111e+04 4.6759e+04 5.6394e+04 4.3551e+04 6.6124e+04 4.8688e+04
24.1750 5.2638e+04 4.2628e+04 6.5916e+04 4.3166e+04 6.5510e+04 5.0778e+04 5.4544e+04 4.9987e+04 5.5284e+04 6.1544e+04 4.6338e+04 5.5877e+04 4.3166e+04 6.5510e+04 4.8259e+04
24.2250 5.2163e+04 4.2252e+04 6.5304e+04 4.2785e+04 6.4901e+04 5.0324e+04 5.4047e+04 4.9538e+04 5.4784e+04 6.0984e+04 4.5922e+04 5.5366e+04 4.2785e+04 6.4901e+04 4.7834e+04
24.2750 5.1693e+04 4.1880e+04 6.4698e+04 4.2407e+04 6.4300e+04 4.9875e+04 5.3556e+04 4.9093e+04 5.4289e+04 6.0429e+04 4.5510e+04 5.4860e+04 4.2407e+04 6.4300e+04 4.7413e+04
24.3250 5.1228e+04 4.1512e+04 6.4099e+04 4.2034e+04 6.3704e+04 4.9430e+04 5.3070e+04 4.8653e+04 5.3799e+04 5.9881e+04 4.5102e+04 5.4360e+04 4.2034e+04 6.3704e+04 4.6996e+04
24.3750 5.0768e+04 4.1148e+04 6.3506e+04 4.1664e+04 6.3116e+04 4.8990e+04 5.2589e+04 4.8218e+04 5.3314e+04 5.9338e+04 4.4699e+04 5.3865e+04 4.1664e+04 6.3116e+04 4.6584e+04
24.4250 5.0312e+04 4.0787e+04 6.2920e+04 4.1298e+04 6.2533e+04 4.8554e+04 5.2113e+04 4.7787e+04 5.2834e+04 5.8800e+04 4.4300e+04 5.3375e+04 4.1298e+04 6.2533e+04 4.6175e+04
24.4750 4.9862e+04 4.0430e+04 6.2339e+04 4.0936e+04 6.1957e+04 4.8123e+04 5.1642e+04 4.7360e+04 5.2359e+04 5.8268e+04 4.3904e+04 5.2890e+04 4.0936e+04 6.1957e+04 4.5771e+04
24.5250 4.9416e+04 4.0077e+04 6.1765e+04 4.0577e+04 6.1386e+04 4.7696e+04 5.1176e+04 4.6938e+04 5.1889e+04 5.7742e+04 4.3513e+04 5.2410e+04 4.0577e+04 6.1386e+04 4.5371e+04
24.5750 4.8974e+04 3.9727e+04 6.1198e+04 4.0222e+04 6.0822e+04 4.7274e+04 5.0715e+04 4.6520e+04 5.1424e+04 5.7221e+04 4.3126e+04 5.1936e+04 4.0222e+04 6.0822e+04 4.4975e+04
